end_of_period,loan_number,country___economy_code,loan_type,loan_status,interest_rate,project_id,project_name,original_principal_amount_ususd,cancelled_amount_ususd,undisbursed_amount_ususd,disbursed_amount_ususd,repaid_to_ibrd_ususd,due_to_ibrd_ususd,exchange_adjustment_ususd,borrowers_obligation_ususd,loans_held_ususd,first_repayment_date,last_repayment_date,effective_date_most_recent,origination_year,is_active,default_flag,year,gdp_growth,cpi_inflation,loan_to_gdp_growth_ratio,repayment_ratio,default_prob,sector,borrowers_obligation_inr,repaid_to_ibrd_inr,EAD_INR,PD,LGD,ECL_INR,gdp_growth_pp,cpi_inflation_pp,EAD,pd_stressed,pd_base
2021-05-31,IBRD89100,IN,FSL,DISBURSING,0.0,P160463,APIIATP,172200000.0,0.0,143769500.0,28430500.0,0.0,28430500.0,0.0,28430500.0,172200000.0,2024-12-15,2042-06-15,2018-12-27,2018,1,0,2018.0,6.453851344977693,3.9388264669163,0.02668174254338906,0.0,0.003154853654456106,Water & Irrigation,2359731500.0,0.0,2228530428.6,0.9830742189920166,0.09700647936146321,212522843.6829406,6.453851344977693,3.9388264669163,28430500.0,0.014341081795569663,0.003154853654456106
2021-06-30,IBRD89100,IN,FSL,DISBURSING,0.0,P160463,APIIATP,172200000.0,0.0,143769500.0,28430500.0,0.0,28430500.0,0.0,28430500.0,172200000.0,2024-12-15,2042-06-15,2018-12-27,2018,1,0,2018.0,6.453851344977693,3.9388264669163,0.02668174254338906,0.0,0.003154853654456106,Water & Irrigation,2359731500.0,0.0,2228530428.6,0.9830742189920166,0.09700647936146321,212522843.6829406,6.453851344977693,3.9388264669163,28430500.0,0.014341081795569663,0.003154853654456106
2021-07-31,IBRD89100,IN,FSL,DISBURSING,0.0,P160463,APIIATP,172200000.0,0.0,143769500.0,28430500.0,0.0,28430500.0,0.0,28430500.0,172200000.0,2024-12-15,2042-06-15,2018-12-27,2018,1,0,2018.0,6.453851344977693,3.9388264669163,0.02668174254338906,0.0,0.003154853654456106,Water & Irrigation,2359731500.0,0.0,2228530428.6,0.9830742189920166,0.09700647936146321,212522843.6829406,6.453851344977693,3.9388264669163,28430500.0,0.014341081795569663,0.003154853654456106
2021-08-31,IBRD89100,IN,FSL,DISBURSING,0.0,P160463,APIIATP,172200000.0,0.0,143769500.0,28430500.0,0.0,28430500.0,0.0,28430500.0,172200000.0,2024-12-15,2042-06-15,2018-12-27,2018,1,0,2018.0,6.453851344977693,3.9388264669163,0.02668174254338906,0.0,0.003154853654456106,Water & Irrigation,2359731500.0,0.0,2228530428.6,0.9830742189920166,0.09700647936146321,212522843.6829406,6.453851344977693,3.9388264669163,28430500.0,0.014341081795569663,0.003154853654456106
2021-09-30,IBRD89100,IN,FSL,DISBURSING,0.0,P160463,APIIATP,172200000.0,0.0,143769500.0,28430500.0,0.0,28430500.0,0.0,28430500.0,172200000.0,2024-12-15,2042-06-15,2018-12-27,2018,1,0,2018.0,6.453851344977693,3.9388264669163,0.02668174254338906,0.0,0.003154853654456106,Water & Irrigation,2359731500.0,0.0,2228530428.6,0.9830742189920166,0.09700647936146321,212522843.6829406,6.453851344977693,3.9388264669163,28430500.0,0.014341081795569663,0.003154853654456106
2021-10-31,IBRD89100,IN,FSL,DISBURSING,0.0,P160463,APIIATP,172200000.0,0.0,143769500.0,28430500.0,0.0,28430500.0,0.0,28430500.0,172200000.0,2024-12-15,2042-06-15,2018-12-27,2018,1,0,2018.0,6.453851344977693,3.9388264669163,0.02668174254338906,0.0,0.003154853654456106,Water & Irrigation,2359731500.0,0.0,2228530428.6,0.9830742189920166,0.09700647936146321,212522843.6829406,6.453851344977693,3.9388264669163,28430500.0,0.014341081795569663,0.003154853654456106
2021-11-30,IBRD89100,IN,FSL,DISBURSING,0.0,P160463,APIIATP,172200000.0,0.0,143769500.0,28430500.0,0.0,28430500.0,0.0,28430500.0,172200000.0,2024-12-15,2042-06-15,2018-12-27,2018,1,0,2018.0,6.453851344977693,3.9388264669163,0.02668174254338906,0.0,0.003154853654456106,Water & Irrigation,2359731500.0,0.0,2228530428.6,0.9830742189920166,0.09700647936146321,212522843.6829406,6.453851344977693,3.9388264669163,28430500.0,0.014341081795569663,0.003154853654456106
2021-12-31,IBRD89100,IN,FSL,DISBURSING,0.0,P160463,APIIATP,172200000.0,0.0,143769500.0,28430500.0,0.0,28430500.0,0.0,28430500.0,172200000.0,2024-12-15,2042-06-15,2018-12-27,2018,1,0,2018.0,6.453851344977693,3.9388264669163,0.02668174254338906,0.0,0.003154853654456106,Water & Irrigation,2359731500.0,0.0,2228530428.6,0.9830742189920166,0.09700647936146321,212522843.6829406,6.453851344977693,3.9388264669163,28430500.0,0.014341081795569663,0.003154853654456106
2022-01-31,IBRD89100,IN,FSL,DISBURSING,0.0,P160463,APIIATP,172200000.0,0.0,143769500.0,28430500.0,0.0,28430500.0,0.0,28430500.0,172200000.0,2024-12-15,2042-06-15,2018-12-27,2018,1,0,2018.0,6.453851344977693,3.9388264669163,0.02668174254338906,0.0,0.003154853654456106,Water & Irrigation,2359731500.0,0.0,2228530428.6,0.9830742189920166,0.09700647936146321,212522843.6829406,6.453851344977693,3.9388264669163,28430500.0,0.014341081795569663,0.003154853654456106
2022-02-28,IBRD89100,IN,FSL,DISBURSING,0.0,P160463,APIIATP,172200000.0,0.0,143769500.0,28430500.0,0.0,28430500.0,0.0,28430500.0,172200000.0,2024-12-15,2042-06-15,2018-12-27,2018,1,0,2018.0,6.453851344977693,3.9388264669163,0.02668174254338906,0.0,0.003154853654456106,Water & Irrigation,2359731500.0,0.0,2228530428.6,0.9830742189920166,0.09700647936146321,212522843.6829406,6.453851344977693,3.9388264669163,28430500.0,0.014341081795569663,0.003154853654456106
2022-03-31,IBRD89100,IN,FSL,DISBURSING,0.0,P160463,APIIATP,172200000.0,0.0,143769500.0,28430500.0,0.0,28430500.0,0.0,28430500.0,172200000.0,2024-12-15,2042-06-15,2018-12-27,2018,1,0,2018.0,6.453851344977693,3.9388264669163,0.02668174254338906,0.0,0.003154853654456106,Water & Irrigation,2359731500.0,0.0,2228530428.6,0.9830742189920166,0.09700647936146321,212522843.6829406,6.453851344977693,3.9388264669163,28430500.0,0.014341081795569663,0.003154853654456106
2022-04-30,IBRD89100,IN,FSL,DISBURSING,0.0,P160463,APIIATP,172200000.0,0.0,143769500.0,28430500.0,0.0,28430500.0,0.0,28430500.0,172200000.0,2024-12-15,2042-06-15,2018-12-27,2018,1,0,2018.0,6.453851344977693,3.9388264669163,0.02668174254338906,0.0,0.003154853654456106,Water & Irrigation,2359731500.0,0.0,2228530428.6,0.9830742189920166,0.09700647936146321,212522843.6829406,6.453851344977693,3.9388264669163,28430500.0,0.014341081795569663,0.003154853654456106
2022-05-31,IBRD89100,IN,FSL,DISBURSING,0.0,P160463,APIIATP,172200000.0,0.0,143769500.0,28430500.0,0.0,28430500.0,0.0,28430500.0,172200000.0,2024-12-15,2042-06-15,2018-12-27,2018,1,0,2018.0,6.453851344977693,3.9388264669163,0.02668174254338906,0.0,0.003154853654456106,Water & Irrigation,2359731500.0,0.0,2228530428.6,0.9830742189920166,0.09700647936146321,212522843.6829406,6.453851344977693,3.9388264669163,28430500.0,0.014341081795569663,0.003154853654456106
2022-06-30,IBRD89100,IN,FSL,DISBURSING,0.0,P160463,APIIATP,172200000.0,0.0,143769500.0,28430500.0,0.0,28430500.0,0.0,28430500.0,172200000.0,2024-12-15,2042-06-15,2018-12-27,2018,1,0,2018.0,6.453851344977693,3.9388264669163,0.02668174254338906,0.0,0.003154853654456106,Water & Irrigation,2359731500.0,0.0,2228530428.6,0.9830742189920166,0.09700647936146321,212522843.6829406,6.453851344977693,3.9388264669163,28430500.0,0.014341081795569663,0.003154853654456106
2022-07-31,IBRD89100,IN,FSL,DISBURSING,0.0,P160463,APIIATP,172200000.0,0.0,143769500.0,28430500.0,0.0,28430500.0,0.0,28430500.0,172200000.0,2024-12-15,2042-06-15,2018-12-27,2018,1,0,2018.0,6.453851344977693,3.9388264669163,0.02668174254338906,0.0,0.003154853654456106,Water & Irrigation,2359731500.0,0.0,2228530428.6,0.9830742189920166,0.09700647936146321,212522843.6829406,6.453851344977693,3.9388264669163,28430500.0,0.014341081795569663,0.003154853654456106
2022-08-31,IBRD89100,IN,FSL,DISBURSING,0.0,P160463,APIIATP,172200000.0,0.0,143769500.0,28430500.0,0.0,28430500.0,0.0,28430500.0,172200000.0,2024-12-15,2042-06-15,2018-12-27,2018,1,0,2018.0,6.453851344977693,3.9388264669163,0.02668174254338906,0.0,0.003154853654456106,Water & Irrigation,2359731500.0,0.0,2228530428.6,0.9830742189920166,0.09700647936146321,212522843.6829406,6.453851344977693,3.9388264669163,28430500.0,0.014341081795569663,0.003154853654456106
2022-09-30,IBRD89100,IN,FSL,DISBURSING,0.0,P160463,APIIATP,172200000.0,0.0,143769500.0,28430500.0,0.0,28430500.0,0.0,28430500.0,172200000.0,2024-12-15,2042-06-15,2018-12-27,2018,1,0,2018.0,6.453851344977693,3.9388264669163,0.02668174254338906,0.0,0.003154853654456106,Water & Irrigation,2359731500.0,0.0,2228530428.6,0.9830742189920166,0.09700647936146321,212522843.6829406,6.453851344977693,3.9388264669163,28430500.0,0.014341081795569663,0.003154853654456106
2022-10-31,IBRD89100,IN,FSL,DISBURSING,0.0,P160463,APIIATP,172200000.0,0.0,143769500.0,28430500.0,0.0,28430500.0,0.0,28430500.0,172200000.0,2024-12-15,2042-06-15,2018-12-27,2018,1,0,2018.0,6.453851344977693,3.9388264669163,0.02668174254338906,0.0,0.003154853654456106,Water & Irrigation,2359731500.0,0.0,2228530428.6,0.9830742189920166,0.09700647936146321,212522843.6829406,6.453851344977693,3.9388264669163,28430500.0,0.014341081795569663,0.003154853654456106
2022-11-30,IBRD89100,IN,FSL,DISBURSING,0.0,P160463,APIIATP,172200000.0,0.0,143769500.0,28430500.0,0.0,28430500.0,0.0,28430500.0,172200000.0,2024-12-15,2042-06-15,2018-12-27,2018,1,0,2018.0,6.453851344977693,3.9388264669163,0.02668174254338906,0.0,0.003154853654456106,Water & Irrigation,2359731500.0,0.0,2228530428.6,0.9830742189920166,0.09700647936146321,212522843.6829406,6.453851344977693,3.9388264669163,28430500.0,0.014341081795569663,0.003154853654456106
2022-12-31,IBRD89100,IN,FSL,DISBURSING,0.0,P160463,APIIATP,172200000.0,0.0,143769500.0,28430500.0,0.0,28430500.0,0.0,28430500.0,172200000.0,2024-12-15,2042-06-15,2018-12-27,2018,1,0,2018.0,6.453851344977693,3.9388264669163,0.02668174254338906,0.0,0.003154853654456106,Water & Irrigation,2359731500.0,0.0,2228530428.6,0.9830742189920166,0.09700647936146321,212522843.6829406,6.453851344977693,3.9388264669163,28430500.0,0.014341081795569663,0.003154853654456106
2023-01-31,IBRD89100,IN,FSL,DISBURSING,0.0,P160463,APIIATP,172200000.0,0.0,143769500.0,28430500.0,0.0,28430500.0,0.0,28430500.0,172200000.0,2024-12-15,2042-06-15,2018-12-27,2018,1,0,2018.0,6.453851344977693,3.9388264669163,0.02668174254338906,0.0,0.003154853654456106,Water & Irrigation,2359731500.0,0.0,2228530428.6,0.9830742189920166,0.09700647936146321,212522843.6829406,6.453851344977693,3.9388264669163,28430500.0,0.014341081795569663,0.003154853654456106
2023-02-28,IBRD89100,IN,FSL,DISBURSING,0.0,P160463,APIIATP,172200000.0,0.0,143769500.0,28430500.0,0.0,28430500.0,0.0,28430500.0,172200000.0,2024-12-15,2042-06-15,2018-12-27,2018,1,0,2018.0,6.453851344977693,3.9388264669163,0.02668174254338906,0.0,0.003154853654456106,Water & Irrigation,2359731500.0,0.0,2228530428.6,0.9830742189920166,0.09700647936146321,212522843.6829406,6.453851344977693,3.9388264669163,28430500.0,0.014341081795569663,0.003154853654456106
2023-03-31,IBRD89100,IN,FSL,DISBURSING,0.0,P160463,APIIATP,172200000.0,0.0,143769500.0,28430500.0,0.0,28430500.0,0.0,28430500.0,172200000.0,2024-12-15,2042-06-15,2018-12-27,2018,1,0,2018.0,6.453851344977693,3.9388264669163,0.02668174254338906,0.0,0.003154853654456106,Water & Irrigation,2359731500.0,0.0,2228530428.6,0.9830742189920166,0.09700647936146321,212522843.6829406,6.453851344977693,3.9388264669163,28430500.0,0.014341081795569663,0.003154853654456106
2023-04-30,IBRD89100,IN,FSL,DISBURSING,0.0,P160463,APIIATP,172200000.0,0.0,143769500.0,28430500.0,0.0,28430500.0,0.0,28430500.0,172200000.0,2024-12-15,2042-06-15,2018-12-27,2018,1,0,2018.0,6.453851344977693,3.9388264669163,0.02668174254338906,0.0,0.003154853654456106,Water & Irrigation,2359731500.0,0.0,2228530428.6,0.9830742189920166,0.09700647936146321,212522843.6829406,6.453851344977693,3.9388264669163,28430500.0,0.014341081795569663,0.003154853654456106
2023-05-31,IBRD89100,IN,FSL,DISBURSING,0.0,P160463,APIIATP,172200000.0,0.0,143769500.0,28430500.0,0.0,28430500.0,0.0,28430500.0,172200000.0,2024-12-15,2042-06-15,2018-12-27,2018,1,0,2018.0,6.453851344977693,3.9388264669163,0.02668174254338906,0.0,0.003154853654456106,Water & Irrigation,2359731500.0,0.0,2228530428.6,0.9830742189920166,0.09700647936146321,212522843.6829406,6.453851344977693,3.9388264669163,28430500.0,0.014341081795569663,0.003154853654456106
2023-06-30,IBRD89100,IN,FSL,DISBURSING,0.0,P160463,APIIATP,172200000.0,0.0,143769500.0,28430500.0,0.0,28430500.0,0.0,28430500.0,172200000.0,2024-12-15,2042-06-15,2018-12-27,2018,1,0,2018.0,6.453851344977693,3.9388264669163,0.02668174254338906,0.0,0.003154853654456106,Water & Irrigation,2359731500.0,0.0,2228530428.6,0.9830742189920166,0.09700647936146321,212522843.6829406,6.453851344977693,3.9388264669163,28430500.0,0.014341081795569663,0.003154853654456106
2023-07-31,IBRD89100,IN,FSL,DISBURSING,0.0,P160463,APIIATP,172200000.0,0.0,143769500.0,28430500.0,0.0,28430500.0,0.0,28430500.0,172200000.0,2024-12-15,2042-06-15,2018-12-27,2018,1,0,2018.0,6.453851344977693,3.9388264669163,0.02668174254338906,0.0,0.003154853654456106,Water & Irrigation,2359731500.0,0.0,2228530428.6,0.9830742189920166,0.09700647936146321,212522843.6829406,6.453851344977693,3.9388264669163,28430500.0,0.014341081795569663,0.003154853654456106
2023-08-31,IBRD89100,IN,FSL,DISBURSING,0.0,P160463,APIIATP,172200000.0,0.0,143769500.0,28430500.0,0.0,28430500.0,0.0,28430500.0,172200000.0,2024-12-15,2042-06-15,2018-12-27,2018,1,0,2018.0,6.453851344977693,3.9388264669163,0.02668174254338906,0.0,0.003154853654456106,Water & Irrigation,2359731500.0,0.0,2228530428.6,0.9830742189920166,0.09700647936146321,212522843.6829406,6.453851344977693,3.9388264669163,28430500.0,0.014341081795569663,0.003154853654456106
2023-09-30,IBRD89100,IN,FSL,DISBURSING,0.0,P160463,APIIATP,172200000.0,0.0,143769500.0,28430500.0,0.0,28430500.0,0.0,28430500.0,172200000.0,2024-12-15,2042-06-15,2018-12-27,2018,1,0,2018.0,6.453851344977693,3.9388264669163,0.02668174254338906,0.0,0.003154853654456106,Water & Irrigation,2359731500.0,0.0,2228530428.6,0.9830742189920166,0.09700647936146321,212522843.6829406,6.453851344977693,3.9388264669163,28430500.0,0.014341081795569663,0.003154853654456106
2023-10-31,IBRD89100,IN,FSL,DISBURSING,0.0,P160463,APIIATP,172200000.0,0.0,143769500.0,28430500.0,0.0,28430500.0,0.0,28430500.0,172200000.0,2024-12-15,2042-06-15,2018-12-27,2018,1,0,2018.0,6.453851344977693,3.9388264669163,0.02668174254338906,0.0,0.003154853654456106,Water & Irrigation,2359731500.0,0.0,2228530428.6,0.9830742189920166,0.09700647936146321,212522843.6829406,6.453851344977693,3.9388264669163,28430500.0,0.014341081795569663,0.003154853654456106
2023-11-30,IBRD89100,IN,FSL,DISBURSING,0.0,P160463,APIIATP,172200000.0,0.0,143769500.0,28430500.0,0.0,28430500.0,0.0,28430500.0,172200000.0,2024-12-15,2042-06-15,2018-12-27,2018,1,0,2018.0,6.453851344977693,3.9388264669163,0.02668174254338906,0.0,0.003154853654456106,Water & Irrigation,2359731500.0,0.0,2228530428.6,0.9830742189920166,0.09700647936146321,212522843.6829406,6.453851344977693,3.9388264669163,28430500.0,0.014341081795569663,0.003154853654456106
2023-12-31,IBRD89100,IN,FSL,DISBURSING,0.0,P160463,APIIATP,172200000.0,0.0,143769500.0,28430500.0,0.0,28430500.0,0.0,28430500.0,172200000.0,2024-12-15,2042-06-15,2018-12-27,2018,1,0,2018.0,6.453851344977693,3.9388264669163,0.02668174254338906,0.0,0.003154853654456106,Water & Irrigation,2359731500.0,0.0,2228530428.6,0.9830742189920166,0.09700647936146321,212522843.6829406,6.453851344977693,3.9388264669163,28430500.0,0.014341081795569663,0.003154853654456106
2024-01-31,IBRD89100,IN,FSL,DISBURSING,0.0,P160463,APIIATP,172200000.0,0.0,143769500.0,28430500.0,0.0,28430500.0,0.0,28430500.0,172200000.0,2024-12-15,2042-06-15,2018-12-27,2018,1,0,2018.0,6.453851344977693,3.9388264669163,0.02668174254338906,0.0,0.003154853654456106,Water & Irrigation,2359731500.0,0.0,2228530428.6,0.9830742189920166,0.09700647936146321,212522843.6829406,6.453851344977693,3.9388264669163,28430500.0,0.014341081795569663,0.003154853654456106
2024-02-29,IBRD89100,IN,FSL,DISBURSING,0.0,P160463,APIIATP,172200000.0,0.0,143769500.0,28430500.0,0.0,28430500.0,0.0,28430500.0,172200000.0,2024-12-15,2042-06-15,2018-12-27,2018,1,0,2018.0,6.453851344977693,3.9388264669163,0.02668174254338906,0.0,0.003154853654456106,Water & Irrigation,2359731500.0,0.0,2228530428.6,0.9830742189920166,0.09700647936146321,212522843.6829406,6.453851344977693,3.9388264669163,28430500.0,0.014341081795569663,0.003154853654456106
2024-03-31,IBRD89100,IN,FSL,DISBURSING,0.0,P160463,APIIATP,172200000.0,0.0,143769500.0,28430500.0,0.0,28430500.0,0.0,28430500.0,172200000.0,2024-12-15,2042-06-15,2018-12-27,2018,1,0,2018.0,6.453851344977693,3.9388264669163,0.02668174254338906,0.0,0.003154853654456106,Water & Irrigation,2359731500.0,0.0,2228530428.6,0.9830742189920166,0.09700647936146321,212522843.6829406,6.453851344977693,3.9388264669163,28430500.0,0.014341081795569663,0.003154853654456106
2024-04-30,IBRD89100,IN,FSL,DISBURSING,0.0,P160463,APIIATP,172200000.0,0.0,143769500.0,28430500.0,0.0,28430500.0,0.0,28430500.0,172200000.0,2024-12-15,2042-06-15,2018-12-27,2018,1,0,2018.0,6.453851344977693,3.9388264669163,0.02668174254338906,0.0,0.003154853654456106,Water & Irrigation,2359731500.0,0.0,2228530428.6,0.9830742189920166,0.09700647936146321,212522843.6829406,6.453851344977693,3.9388264669163,28430500.0,0.014341081795569663,0.003154853654456106
2024-05-31,IBRD89100,IN,FSL,DISBURSING,6.57,P160463,APIIATP,172200000.0,0.0,143769500.0,28430500.0,0.0,28430500.0,0.0,28430500.0,172200000.0,2024-12-15,2042-06-15,2018-12-27,2018,1,0,2018.0,6.453851344977693,3.9388264669163,0.02668174254338906,0.0,0.005142326696093009,Water & Irrigation,2359731500.0,0.0,2228530428.6,0.9830742189920166,0.09700647936146321,212522843.6829406,6.453851344977693,3.9388264669163,28430500.0,0.016328554837206567,0.005142326696093009
2024-06-30,IBRD89100,IN,FSL,DISBURSING,0.0,P160463,APIIATP,172200000.0,109560000.0,34209500.0,28430500.0,0.0,28430500.0,0.0,28430500.0,62640000.0,2024-12-15,2042-06-15,2018-12-27,2018,1,0,2018.0,6.453851344977693,3.9388264669163,0.02668174254338906,0.0,0.00635090981263713,Water & Irrigation,2359731500.0,0.0,2228530428.6,0.9830742189920166,0.09700647936146321,212522843.6829406,6.453851344977693,3.9388264669163,28430500.0,0.017537137953750687,0.00635090981263713
2024-07-31,IBRD89100,IN,FSL,DISBURSING,0.0,P160463,APIIATP,172200000.0,109560000.0,34209500.0,28430500.0,0.0,28430500.0,0.0,28430500.0,62640000.0,2024-12-15,2042-06-15,2018-12-27,2018,1,0,2018.0,6.453851344977693,3.9388264669163,0.02668174254338906,0.0,0.00635090981263713,Water & Irrigation,2359731500.0,0.0,2228530428.6,0.9830742189920166,0.09700647936146321,212522843.6829406,6.453851344977693,3.9388264669163,28430500.0,0.017537137953750687,0.00635090981263713
2024-08-31,IBRD89100,IN,FSL,DISBURSING,0.0,P160463,APIIATP,172200000.0,109560000.0,34209500.0,28430500.0,0.0,28430500.0,0.0,28430500.0,62640000.0,2024-12-15,2042-06-15,2018-12-27,2018,1,0,2018.0,6.453851344977693,3.9388264669163,0.02668174254338906,0.0,0.00635090981263713,Water & Irrigation,2359731500.0,0.0,2228530428.6,0.9830742189920166,0.09700647936146321,212522843.6829406,6.453851344977693,3.9388264669163,28430500.0,0.017537137953750687,0.00635090981263713
2024-09-30,IBRD89100,IN,FSL,DISBURSING,0.0,P160463,APIIATP,172200000.0,109560000.0,34209500.0,28430500.0,0.0,28430500.0,0.0,28430500.0,62640000.0,2024-12-15,2042-06-15,2018-12-27,2018,1,0,2018.0,6.453851344977693,3.9388264669163,0.02668174254338906,0.0,0.00635090981263713,Water & Irrigation,2359731500.0,0.0,2228530428.6,0.9830742189920166,0.09700647936146321,212522843.6829406,6.453851344977693,3.9388264669163,28430500.0,0.017537137953750687,0.00635090981263713
2024-10-31,IBRD89100,IN,FSL,DISBURSING,0.0,P160463,APIIATP,172200000.0,109560000.0,34209500.0,28430500.0,0.0,28430500.0,0.0,28430500.0,62640000.0,2024-12-15,2042-06-15,2018-12-27,2018,1,0,2018.0,6.453851344977693,3.9388264669163,0.02668174254338906,0.0,0.00635090981263713,Water & Irrigation,2359731500.0,0.0,2228530428.6,0.9830742189920166,0.09700647936146321,212522843.6829406,6.453851344977693,3.9388264669163,28430500.0,0.017537137953750687,0.00635090981263713
2024-11-30,IBRD89100,IN,FSL,DISBURSING,0.0,P160463,APIIATP,172200000.0,109560000.0,34209500.0,28430500.0,0.0,28430500.0,0.0,28430500.0,62640000.0,2024-12-15,2042-06-15,2018-12-27,2018,1,0,2018.0,6.453851344977693,3.9388264669163,0.02668174254338906,0.0,0.00635090981263713,Water & Irrigation,2359731500.0,0.0,2228530428.6,0.9830742189920166,0.09700647936146321,212522843.6829406,6.453851344977693,3.9388264669163,28430500.0,0.017537137953750687,0.00635090981263713
2024-12-31,IBRD89100,IN,FSL,DISBURSING&REPAYING,0.0,P160463,APIIATP,172200000.0,109560000.0,34209500.0,28430500.0,790367.9,27640132.1,0.0,27640132.1,61849632.1,2024-12-15,2042-06-15,2018-12-27,2018,1,1,2018.0,6.453851344977693,3.9388264669163,0.02668174254338906,0.027800000000000002,0.9648112719078726,Water & Irrigation,2294130964.3,65600535.7,2228530428.6,0.9830742189920166,0.09700647936146321,212522843.6829406,6.453851344977693,3.9388264669163,28430500.0,0.9759975000489862,0.9648112719078726
